[INFO 2017-06-15 15:14:25,739 main.py:112] Namespace(batch_size=32, display=False, image_size=11, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=5, save_dir='./model', test=False, test_epoch=100, test_interval=100, train=True, train_epoch=10000)
[INFO 2017-06-15 15:14:29,081 main.py:103] epoch 0, training loss: 29718.16, average training loss: 29718.16
[INFO 2017-06-15 15:52:24,859 main.py:103] epoch 1011, training loss: 6349.38, average training loss: 7003.68
[INFO 2017-06-15 15:52:26,356 main.py:103] epoch 1012, training loss: 6448.01, average training loss: 6997.90
[INFO 2017-06-15 15:52:27,854 main.py:103] epoch 1013, training loss: 6800.08, average training loss: 6993.00
[INFO 2017-06-15 15:52:29,351 main.py:103] epoch 1014, training loss: 6768.42, average training loss: 6988.31
[INFO 2017-06-15 15:52:30,849 main.py:103] epoch 1015, training loss: 6761.98, average training loss: 6984.96
[INFO 2017-06-15 15:52:32,347 main.py:103] epoch 1016, training loss: 6693.25, average training loss: 6982.03
[INFO 2017-06-15 15:52:33,843 main.py:103] epoch 1017, training loss: 6290.16, average training loss: 6978.87
[INFO 2017-06-15 15:52:35,341 main.py:103] epoch 1018, training loss: 6959.90, average training loss: 6975.81
[INFO 2017-06-15 15:52:36,843 main.py:103] epoch 1019, training loss: 7075.03, average training loss: 6973.18
[INFO 2017-06-15 15:52:38,342 main.py:103] epoch 1020, training loss: 6429.98, average training loss: 6969.05
[INFO 2017-06-15 15:52:39,840 main.py:103] epoch 1021, training loss: 6432.00, average training loss: 6965.36
[INFO 2017-06-15 15:52:41,337 main.py:103] epoch 1022, training loss: 6319.06, average training loss: 6962.79
[INFO 2017-06-15 15:52:42,834 main.py:103] epoch 1023, training loss: 7060.57, average training loss: 6960.33
[INFO 2017-06-15 15:52:44,332 main.py:103] epoch 1024, training loss: 6704.81, average training loss: 6957.95
[INFO 2017-06-15 15:52:45,829 main.py:103] epoch 1025, training loss: 6569.19, average training loss: 6955.53
[INFO 2017-06-15 15:52:47,327 main.py:103] epoch 1026, training loss: 6892.16, average training loss: 6953.97
[INFO 2017-06-15 15:52:48,825 main.py:103] epoch 1027, training loss: 6198.92, average training loss: 6951.21
[INFO 2017-06-15 15:52:50,322 main.py:103] epoch 1028, training loss: 7377.87, average training loss: 6950.12
[INFO 2017-06-15 15:52:51,820 main.py:103] epoch 1029, training loss: 6054.81, average training loss: 6948.29
[INFO 2017-06-15 15:52:53,317 main.py:103] epoch 1030, training loss: 7275.57, average training loss: 6947.14
[INFO 2017-06-15 15:52:54,815 main.py:103] epoch 1031, training loss: 6984.64, average training loss: 6945.18
[INFO 2017-06-15 15:52:56,312 main.py:103] epoch 1032, training loss: 6457.99, average training loss: 6943.23
[INFO 2017-06-15 15:52:57,810 main.py:103] epoch 1033, training loss: 7382.89, average training loss: 6942.53
[INFO 2017-06-15 15:52:59,308 main.py:103] epoch 1034, training loss: 6537.58, average training loss: 6941.11
[INFO 2017-06-15 15:53:00,806 main.py:103] epoch 1035, training loss: 6821.37, average training loss: 6940.03
[INFO 2017-06-15 15:53:02,304 main.py:103] epoch 1036, training loss: 6458.79, average training loss: 6937.26
[INFO 2017-06-15 15:53:03,802 main.py:103] epoch 1037, training loss: 6622.50, average training loss: 6935.66
[INFO 2017-06-15 15:53:05,300 main.py:103] epoch 1038, training loss: 6719.63, average training loss: 6934.52
[INFO 2017-06-15 15:53:06,798 main.py:103] epoch 1039, training loss: 6626.65, average training loss: 6933.28
[INFO 2017-06-15 15:53:08,296 main.py:103] epoch 1040, training loss: 7089.39, average training loss: 6932.55
[INFO 2017-06-15 15:53:09,793 main.py:103] epoch 1041, training loss: 6159.05, average training loss: 6930.88
[INFO 2017-06-15 15:53:11,291 main.py:103] epoch 1042, training loss: 6222.04, average training loss: 6928.65
[INFO 2017-06-15 15:53:12,788 main.py:103] epoch 1043, training loss: 5920.72, average training loss: 6926.53
[INFO 2017-06-15 15:53:14,285 main.py:103] epoch 1044, training loss: 6852.31, average training loss: 6924.17
[INFO 2017-06-15 15:53:15,783 main.py:103] epoch 1045, training loss: 5896.87, average training loss: 6922.22
[INFO 2017-06-15 15:53:17,281 main.py:103] epoch 1046, training loss: 5869.37, average training loss: 6919.86
[INFO 2017-06-15 15:53:18,779 main.py:103] epoch 1047, training loss: 7167.57, average training loss: 6919.54
[INFO 2017-06-15 15:53:20,278 main.py:103] epoch 1048, training loss: 6463.91, average training loss: 6918.01
[INFO 2017-06-15 15:53:21,774 main.py:103] epoch 1049, training loss: 6215.24, average training loss: 6916.10
[INFO 2017-06-15 15:53:23,272 main.py:103] epoch 1050, training loss: 6612.41, average training loss: 6913.54
[INFO 2017-06-15 15:53:24,770 main.py:103] epoch 1051, training loss: 6850.10, average training loss: 6911.02
[INFO 2017-06-15 15:53:26,267 main.py:103] epoch 1052, training loss: 6175.98, average training loss: 6909.50
[INFO 2017-06-15 15:53:27,766 main.py:103] epoch 1053, training loss: 6387.18, average training loss: 6908.00
[INFO 2017-06-15 15:53:29,264 main.py:103] epoch 1054, training loss: 7143.70, average training loss: 6906.90
[INFO 2017-06-15 15:53:30,761 main.py:103] epoch 1055, training loss: 7102.11, average training loss: 6905.71
[INFO 2017-06-15 15:53:32,259 main.py:103] epoch 1056, training loss: 6888.59, average training loss: 6904.73
[INFO 2017-06-15 15:53:33,757 main.py:103] epoch 1057, training loss: 6785.52, average training loss: 6903.41
[INFO 2017-06-15 15:53:35,254 main.py:103] epoch 1058, training loss: 6459.12, average training loss: 6902.07
[INFO 2017-06-15 15:53:36,754 main.py:103] epoch 1059, training loss: 6565.28, average training loss: 6900.31
[INFO 2017-06-15 15:53:38,251 main.py:103] epoch 1060, training loss: 6352.14, average training loss: 6899.25
[INFO 2017-06-15 15:53:39,749 main.py:103] epoch 1061, training loss: 7309.88, average training loss: 6898.38
[INFO 2017-06-15 15:53:41,248 main.py:103] epoch 1062, training loss: 6616.34, average training loss: 6896.67
[INFO 2017-06-15 15:53:42,748 main.py:103] epoch 1063, training loss: 6705.54, average training loss: 6894.82
[INFO 2017-06-15 15:53:44,250 main.py:103] epoch 1064, training loss: 6491.75, average training loss: 6893.51
[INFO 2017-06-15 15:53:45,749 main.py:103] epoch 1065, training loss: 7015.15, average training loss: 6892.30
[INFO 2017-06-15 15:53:47,248 main.py:103] epoch 1066, training loss: 7043.71, average training loss: 6891.45
[INFO 2017-06-15 15:53:48,746 main.py:103] epoch 1067, training loss: 6756.94, average training loss: 6890.25
[INFO 2017-06-15 15:53:50,249 main.py:103] epoch 1068, training loss: 6273.31, average training loss: 6888.66
[INFO 2017-06-15 15:53:51,746 main.py:103] epoch 1069, training loss: 5942.73, average training loss: 6886.59
[INFO 2017-06-15 15:53:53,243 main.py:103] epoch 1070, training loss: 6147.44, average training loss: 6885.30
[INFO 2017-06-15 15:53:54,741 main.py:103] epoch 1071, training loss: 7031.26, average training loss: 6884.56
[INFO 2017-06-15 15:53:56,238 main.py:103] epoch 1072, training loss: 6198.57, average training loss: 6882.90
[INFO 2017-06-15 15:53:57,735 main.py:103] epoch 1073, training loss: 5840.24, average training loss: 6880.63
[INFO 2017-06-15 15:53:59,234 main.py:103] epoch 1074, training loss: 7864.39, average training loss: 6881.68
[INFO 2017-06-15 15:54:00,732 main.py:103] epoch 1075, training loss: 6997.98, average training loss: 6880.81
[INFO 2017-06-15 15:54:02,235 main.py:103] epoch 1076, training loss: 6293.45, average training loss: 6878.89
[INFO 2017-06-15 15:54:03,733 main.py:103] epoch 1077, training loss: 7192.43, average training loss: 6877.88
[INFO 2017-06-15 15:54:05,230 main.py:103] epoch 1078, training loss: 6130.43, average training loss: 6875.96
[INFO 2017-06-15 15:54:06,730 main.py:103] epoch 1079, training loss: 6832.66, average training loss: 6875.08
[INFO 2017-06-15 15:54:08,229 main.py:103] epoch 1080, training loss: 6752.96, average training loss: 6875.03
[INFO 2017-06-15 15:54:09,728 main.py:103] epoch 1081, training loss: 5939.84, average training loss: 6872.84
[INFO 2017-06-15 15:54:11,226 main.py:103] epoch 1082, training loss: 6369.54, average training loss: 6870.67
[INFO 2017-06-15 15:54:12,725 main.py:103] epoch 1083, training loss: 6638.99, average training loss: 6869.69
[INFO 2017-06-15 15:54:14,223 main.py:103] epoch 1084, training loss: 6331.89, average training loss: 6868.22
[INFO 2017-06-15 15:54:15,722 main.py:103] epoch 1085, training loss: 6850.34, average training loss: 6867.82
[INFO 2017-06-15 15:54:17,220 main.py:103] epoch 1086, training loss: 6732.37, average training loss: 6866.38
[INFO 2017-06-15 15:54:18,720 main.py:103] epoch 1087, training loss: 7121.28, average training loss: 6865.53
[INFO 2017-06-15 15:54:20,218 main.py:103] epoch 1088, training loss: 7282.83, average training loss: 6864.22
[INFO 2017-06-15 15:54:21,715 main.py:103] epoch 1089, training loss: 6474.06, average training loss: 6862.88
[INFO 2017-06-15 15:54:23,213 main.py:103] epoch 1090, training loss: 6787.88, average training loss: 6862.52
[INFO 2017-06-15 15:54:24,711 main.py:103] epoch 1091, training loss: 6428.75, average training loss: 6860.75
[INFO 2017-06-15 15:54:26,208 main.py:103] epoch 1092, training loss: 6168.34, average training loss: 6860.03
[INFO 2017-06-15 15:54:27,706 main.py:103] epoch 1093, training loss: 7432.88, average training loss: 6860.21
[INFO 2017-06-15 15:54:29,204 main.py:103] epoch 1094, training loss: 6155.89, average training loss: 6858.42
[INFO 2017-06-15 15:54:30,704 main.py:103] epoch 1095, training loss: 6254.66, average training loss: 6857.57
[INFO 2017-06-15 15:54:32,202 main.py:103] epoch 1096, training loss: 6134.56, average training loss: 6854.51
[INFO 2017-06-15 15:54:33,704 main.py:103] epoch 1097, training loss: 6763.41, average training loss: 6852.71
[INFO 2017-06-15 15:54:35,204 main.py:103] epoch 1098, training loss: 6921.44, average training loss: 6851.90
[INFO 2017-06-15 15:54:36,706 main.py:103] epoch 1099, training loss: 6134.44, average training loss: 6850.51
[INFO 2017-06-15 15:54:36,706 main.py:105] epoch 1099, testing
[INFO 2017-06-15 15:55:52,390 main.py:54] average testing loss: 6574.05
[INFO 2017-06-15 15:55:52,393 main.py:21] model save to ./model/final.pth
[INFO 2017-06-15 15:55:52,401 main.py:25] current best accuracy: 6574.05
[INFO 2017-06-15 15:55:53,898 main.py:103] epoch 1100, training loss: 6827.30, average training loss: 6850.04
[INFO 2017-06-15 15:55:55,396 main.py:103] epoch 1101, training loss: 6334.73, average training loss: 6849.48
[INFO 2017-06-15 15:55:56,893 main.py:103] epoch 1102, training loss: 6312.29, average training loss: 6848.79
[INFO 2017-06-15 15:55:58,392 main.py:103] epoch 1103, training loss: 6419.00, average training loss: 6846.16
[INFO 2017-06-15 15:55:59,891 main.py:103] epoch 1104, training loss: 6564.40, average training loss: 6845.21
[INFO 2017-06-15 15:56:01,389 main.py:103] epoch 1105, training loss: 6394.88, average training loss: 6843.91
[INFO 2017-06-15 15:56:02,891 main.py:103] epoch 1106, training loss: 7033.07, average training loss: 6843.45
[INFO 2017-06-15 15:56:04,391 main.py:103] epoch 1107, training loss: 5989.28, average training loss: 6841.39
[INFO 2017-06-15 15:56:05,889 main.py:103] epoch 1108, training loss: 6265.37, average training loss: 6840.73
[INFO 2017-06-15 15:56:07,388 main.py:103] epoch 1109, training loss: 6764.40, average training loss: 6839.15
[INFO 2017-06-15 15:56:08,888 main.py:103] epoch 1110, training loss: 6772.47, average training loss: 6838.56
[INFO 2017-06-15 15:56:10,387 main.py:103] epoch 1111, training loss: 7286.76, average training loss: 6838.17
[INFO 2017-06-15 15:56:11,887 main.py:103] epoch 1112, training loss: 6880.16, average training loss: 6837.76
[INFO 2017-06-15 15:56:13,384 main.py:103] epoch 1113, training loss: 6260.70, average training loss: 6837.02
[INFO 2017-06-15 15:56:14,882 main.py:103] epoch 1114, training loss: 6265.96, average training loss: 6835.50
[INFO 2017-06-15 15:56:16,382 main.py:103] epoch 1115, training loss: 6616.76, average training loss: 6833.83
[INFO 2017-06-15 15:56:17,879 main.py:103] epoch 1116, training loss: 6488.60, average training loss: 6832.56
[INFO 2017-06-15 15:56:19,379 main.py:103] epoch 1117, training loss: 6643.68, average training loss: 6831.91
[INFO 2017-06-15 15:56:20,878 main.py:103] epoch 1118, training loss: 7013.49, average training loss: 6831.02
[INFO 2017-06-15 15:56:22,378 main.py:103] epoch 1119, training loss: 6508.52, average training loss: 6830.28
[INFO 2017-06-15 15:56:23,889 main.py:103] epoch 1120, training loss: 6996.22, average training loss: 6830.43
[INFO 2017-06-15 15:56:25,421 main.py:103] epoch 1121, training loss: 6752.42, average training loss: 6829.67
[INFO 2017-06-15 15:56:26,926 main.py:103] epoch 1122, training loss: 6009.17, average training loss: 6828.35
[INFO 2017-06-15 15:56:28,452 main.py:103] epoch 1123, training loss: 6157.75, average training loss: 6826.21
[INFO 2017-06-15 15:56:29,981 main.py:103] epoch 1124, training loss: 6084.03, average training loss: 6825.38
[INFO 2017-06-15 15:56:31,504 main.py:103] epoch 1125, training loss: 6648.48, average training loss: 6824.86
[INFO 2017-06-15 15:56:33,007 main.py:103] epoch 1126, training loss: 5958.76, average training loss: 6823.89
[INFO 2017-06-15 15:56:34,514 main.py:103] epoch 1127, training loss: 6240.49, average training loss: 6823.42
[INFO 2017-06-15 15:56:36,022 main.py:103] epoch 1128, training loss: 6145.97, average training loss: 6822.18
[INFO 2017-06-15 15:56:37,527 main.py:103] epoch 1129, training loss: 6066.31, average training loss: 6820.57
[INFO 2017-06-15 15:56:39,031 main.py:103] epoch 1130, training loss: 6783.14, average training loss: 6820.22
[INFO 2017-06-15 15:56:40,536 main.py:103] epoch 1131, training loss: 6168.77, average training loss: 6819.00
[INFO 2017-06-15 15:56:42,042 main.py:103] epoch 1132, training loss: 5948.00, average training loss: 6817.28
[INFO 2017-06-15 15:56:43,543 main.py:103] epoch 1133, training loss: 6467.11, average training loss: 6816.45
[INFO 2017-06-15 15:56:45,050 main.py:103] epoch 1134, training loss: 6606.98, average training loss: 6815.37
[INFO 2017-06-15 15:56:46,559 main.py:103] epoch 1135, training loss: 6868.81, average training loss: 6815.28
[INFO 2017-06-15 15:56:48,060 main.py:103] epoch 1136, training loss: 6616.45, average training loss: 6814.95
[INFO 2017-06-15 15:56:49,571 main.py:103] epoch 1137, training loss: 6578.00, average training loss: 6814.15
[INFO 2017-06-15 15:56:51,095 main.py:103] epoch 1138, training loss: 6304.48, average training loss: 6812.23
[INFO 2017-06-15 15:56:52,628 main.py:103] epoch 1139, training loss: 7067.49, average training loss: 6811.78
[INFO 2017-06-15 15:56:54,161 main.py:103] epoch 1140, training loss: 6336.56, average training loss: 6810.71
[INFO 2017-06-15 15:56:55,784 main.py:103] epoch 1141, training loss: 6817.64, average training loss: 6810.32
[INFO 2017-06-15 15:56:57,310 main.py:103] epoch 1142, training loss: 7664.24, average training loss: 6809.70
[INFO 2017-06-15 15:56:58,906 main.py:103] epoch 1143, training loss: 6780.96, average training loss: 6809.28
[INFO 2017-06-15 15:57:00,475 main.py:103] epoch 1144, training loss: 6464.71, average training loss: 6808.57
[INFO 2017-06-15 15:57:01,987 main.py:103] epoch 1145, training loss: 6264.83, average training loss: 6807.08
[INFO 2017-06-15 15:57:03,534 main.py:103] epoch 1146, training loss: 6045.48, average training loss: 6804.62
[INFO 2017-06-15 15:57:05,056 main.py:103] epoch 1147, training loss: 6720.77, average training loss: 6803.95
[INFO 2017-06-15 15:57:06,584 main.py:103] epoch 1148, training loss: 6547.34, average training loss: 6802.84
[INFO 2017-06-15 15:57:08,118 main.py:103] epoch 1149, training loss: 7077.57, average training loss: 6803.13
[INFO 2017-06-15 15:57:09,619 main.py:103] epoch 1150, training loss: 6638.28, average training loss: 6802.08
[INFO 2017-06-15 15:57:11,116 main.py:103] epoch 1151, training loss: 6431.00, average training loss: 6801.69
[INFO 2017-06-15 15:57:12,616 main.py:103] epoch 1152, training loss: 6409.42, average training loss: 6800.84
[INFO 2017-06-15 15:57:14,114 main.py:103] epoch 1153, training loss: 6461.31, average training loss: 6799.51
[INFO 2017-06-15 15:57:15,629 main.py:103] epoch 1154, training loss: 6268.79, average training loss: 6797.80
[INFO 2017-06-15 15:57:17,138 main.py:103] epoch 1155, training loss: 6640.52, average training loss: 6796.50
[INFO 2017-06-15 15:57:18,638 main.py:103] epoch 1156, training loss: 7007.87, average training loss: 6796.65
[INFO 2017-06-15 15:57:20,169 main.py:103] epoch 1157, training loss: 6606.26, average training loss: 6796.04
[INFO 2017-06-15 15:57:21,668 main.py:103] epoch 1158, training loss: 6594.20, average training loss: 6795.66
[INFO 2017-06-15 15:57:23,169 main.py:103] epoch 1159, training loss: 6522.77, average training loss: 6795.14
[INFO 2017-06-15 15:57:24,675 main.py:103] epoch 1160, training loss: 7963.34, average training loss: 6795.73
[INFO 2017-06-15 15:57:26,174 main.py:103] epoch 1161, training loss: 7539.55, average training loss: 6796.13
[INFO 2017-06-15 15:57:27,673 main.py:103] epoch 1162, training loss: 6909.33, average training loss: 6795.53
[INFO 2017-06-15 15:57:29,173 main.py:103] epoch 1163, training loss: 7096.14, average training loss: 6795.73
[INFO 2017-06-15 15:57:30,671 main.py:103] epoch 1164, training loss: 6759.49, average training loss: 6795.11
[INFO 2017-06-15 15:57:32,186 main.py:103] epoch 1165, training loss: 6085.89, average training loss: 6794.02
[INFO 2017-06-15 15:57:33,685 main.py:103] epoch 1166, training loss: 7011.12, average training loss: 6793.79
[INFO 2017-06-15 15:57:35,189 main.py:103] epoch 1167, training loss: 5859.71, average training loss: 6792.45
[INFO 2017-06-15 15:57:36,697 main.py:103] epoch 1168, training loss: 6158.15, average training loss: 6791.42
[INFO 2017-06-15 15:57:38,199 main.py:103] epoch 1169, training loss: 5845.13, average training loss: 6790.10
[INFO 2017-06-15 15:57:39,698 main.py:103] epoch 1170, training loss: 7131.90, average training loss: 6789.33
[INFO 2017-06-15 15:57:41,225 main.py:103] epoch 1171, training loss: 5854.93, average training loss: 6787.56
[INFO 2017-06-15 15:57:42,723 main.py:103] epoch 1172, training loss: 6156.05, average training loss: 6786.20
[INFO 2017-06-15 15:57:44,223 main.py:103] epoch 1173, training loss: 6669.50, average training loss: 6785.96
[INFO 2017-06-15 15:57:45,747 main.py:103] epoch 1174, training loss: 6794.53, average training loss: 6786.04
[INFO 2017-06-15 15:57:47,248 main.py:103] epoch 1175, training loss: 6587.70, average training loss: 6785.47
[INFO 2017-06-15 15:57:48,747 main.py:103] epoch 1176, training loss: 6997.75, average training loss: 6784.76
[INFO 2017-06-15 15:57:50,270 main.py:103] epoch 1177, training loss: 6087.15, average training loss: 6783.78
[INFO 2017-06-15 15:57:51,772 main.py:103] epoch 1178, training loss: 6343.19, average training loss: 6782.67
[INFO 2017-06-15 15:57:53,273 main.py:103] epoch 1179, training loss: 5942.34, average training loss: 6781.47
[INFO 2017-06-15 15:57:54,797 main.py:103] epoch 1180, training loss: 6923.73, average training loss: 6781.10
[INFO 2017-06-15 15:57:56,297 main.py:103] epoch 1181, training loss: 6006.30, average training loss: 6779.57
[INFO 2017-06-15 15:57:57,808 main.py:103] epoch 1182, training loss: 6174.56, average training loss: 6778.40
[INFO 2017-06-15 15:57:59,308 main.py:103] epoch 1183, training loss: 7662.27, average training loss: 6778.87
[INFO 2017-06-15 15:58:00,807 main.py:103] epoch 1184, training loss: 6520.39, average training loss: 6778.38
[INFO 2017-06-15 15:58:02,306 main.py:103] epoch 1185, training loss: 6417.54, average training loss: 6776.98
[INFO 2017-06-15 15:58:03,824 main.py:103] epoch 1186, training loss: 6330.04, average training loss: 6775.70
[INFO 2017-06-15 15:58:05,326 main.py:103] epoch 1187, training loss: 6017.04, average training loss: 6774.71
[INFO 2017-06-15 15:58:06,825 main.py:103] epoch 1188, training loss: 7057.97, average training loss: 6774.65
[INFO 2017-06-15 15:58:08,325 main.py:103] epoch 1189, training loss: 6411.64, average training loss: 6774.21
[INFO 2017-06-15 15:58:09,823 main.py:103] epoch 1190, training loss: 6577.19, average training loss: 6773.46
[INFO 2017-06-15 15:58:11,322 main.py:103] epoch 1191, training loss: 6452.91, average training loss: 6772.74
[INFO 2017-06-15 15:58:12,822 main.py:103] epoch 1192, training loss: 7034.80, average training loss: 6773.00
[INFO 2017-06-15 15:58:14,323 main.py:103] epoch 1193, training loss: 6296.38, average training loss: 6771.90
[INFO 2017-06-15 15:58:15,823 main.py:103] epoch 1194, training loss: 7129.20, average training loss: 6772.11
[INFO 2017-06-15 15:58:17,322 main.py:103] epoch 1195, training loss: 7368.64, average training loss: 6771.87
[INFO 2017-06-15 15:58:18,821 main.py:103] epoch 1196, training loss: 6643.60, average training loss: 6771.00
[INFO 2017-06-15 15:58:20,320 main.py:103] epoch 1197, training loss: 6584.35, average training loss: 6770.97
[INFO 2017-06-15 15:58:21,817 main.py:103] epoch 1198, training loss: 6489.92, average training loss: 6769.89
[INFO 2017-06-15 15:58:23,317 main.py:103] epoch 1199, training loss: 6263.57, average training loss: 6769.28
[INFO 2017-06-15 15:58:23,317 main.py:105] epoch 1199, testing
[INFO 2017-06-15 15:59:39,081 main.py:54] average testing loss: 6552.64
[INFO 2017-06-15 15:59:39,083 main.py:21] model save to ./model/final.pth
[INFO 2017-06-15 15:59:39,092 main.py:25] current best accuracy: 6552.64
[INFO 2017-06-15 15:59:40,591 main.py:103] epoch 1200, training loss: 6615.31, average training loss: 6768.45
[INFO 2017-06-15 15:59:42,091 main.py:103] epoch 1201, training loss: 7106.51, average training loss: 6767.40
[INFO 2017-06-15 15:59:43,589 main.py:103] epoch 1202, training loss: 6076.87, average training loss: 6767.00
[INFO 2017-06-15 15:59:45,090 main.py:103] epoch 1203, training loss: 5868.77, average training loss: 6764.67
[INFO 2017-06-15 15:59:46,588 main.py:103] epoch 1204, training loss: 6638.71, average training loss: 6764.04
[INFO 2017-06-15 15:59:48,086 main.py:103] epoch 1205, training loss: 5859.45, average training loss: 6762.88
[INFO 2017-06-15 15:59:49,585 main.py:103] epoch 1206, training loss: 6050.06, average training loss: 6761.79
[INFO 2017-06-15 15:59:51,083 main.py:103] epoch 1207, training loss: 6510.03, average training loss: 6760.87
[INFO 2017-06-15 15:59:52,581 main.py:103] epoch 1208, training loss: 6681.29, average training loss: 6759.47
[INFO 2017-06-15 15:59:54,079 main.py:103] epoch 1209, training loss: 6687.19, average training loss: 6758.67
[INFO 2017-06-15 15:59:55,578 main.py:103] epoch 1210, training loss: 7193.96, average training loss: 6759.35
[INFO 2017-06-15 15:59:57,076 main.py:103] epoch 1211, training loss: 7209.44, average training loss: 6759.83
[INFO 2017-06-15 15:59:58,575 main.py:103] epoch 1212, training loss: 6880.54, average training loss: 6759.11
[INFO 2017-06-15 16:00:00,075 main.py:103] epoch 1213, training loss: 7196.77, average training loss: 6759.12
[INFO 2017-06-15 16:00:01,576 main.py:103] epoch 1214, training loss: 6348.27, average training loss: 6757.81
[INFO 2017-06-15 16:00:03,077 main.py:103] epoch 1215, training loss: 6414.11, average training loss: 6757.65
[INFO 2017-06-15 16:00:04,577 main.py:103] epoch 1216, training loss: 6897.19, average training loss: 6757.29
[INFO 2017-06-15 16:00:06,077 main.py:103] epoch 1217, training loss: 6746.33, average training loss: 6756.08
[INFO 2017-06-15 16:00:07,577 main.py:103] epoch 1218, training loss: 6131.15, average training loss: 6755.77
[INFO 2017-06-15 16:00:09,076 main.py:103] epoch 1219, training loss: 7499.66, average training loss: 6756.17
[INFO 2017-06-15 16:00:10,575 main.py:103] epoch 1220, training loss: 6545.62, average training loss: 6755.60
[INFO 2017-06-15 16:00:12,074 main.py:103] epoch 1221, training loss: 6795.09, average training loss: 6756.16
[INFO 2017-06-15 16:00:13,572 main.py:103] epoch 1222, training loss: 6838.14, average training loss: 6755.75
[INFO 2017-06-15 16:00:15,072 main.py:103] epoch 1223, training loss: 6426.01, average training loss: 6755.41
[INFO 2017-06-15 16:00:16,570 main.py:103] epoch 1224, training loss: 5882.97, average training loss: 6753.74
[INFO 2017-06-15 16:00:18,070 main.py:103] epoch 1225, training loss: 6433.14, average training loss: 6753.32
[INFO 2017-06-15 16:00:19,568 main.py:103] epoch 1226, training loss: 6607.61, average training loss: 6753.59
[INFO 2017-06-15 16:00:21,067 main.py:103] epoch 1227, training loss: 6952.69, average training loss: 6753.75
[INFO 2017-06-15 16:00:22,566 main.py:103] epoch 1228, training loss: 6769.69, average training loss: 6753.52
[INFO 2017-06-15 16:00:24,065 main.py:103] epoch 1229, training loss: 6777.55, average training loss: 6753.79
[INFO 2017-06-15 16:00:25,564 main.py:103] epoch 1230, training loss: 7488.52, average training loss: 6754.49
[INFO 2017-06-15 16:00:27,063 main.py:103] epoch 1231, training loss: 6493.37, average training loss: 6753.24
[INFO 2017-06-15 16:00:28,563 main.py:103] epoch 1232, training loss: 7208.75, average training loss: 6752.50
[INFO 2017-06-15 16:00:30,062 main.py:103] epoch 1233, training loss: 6551.37, average training loss: 6752.02
[INFO 2017-06-15 16:00:31,562 main.py:103] epoch 1234, training loss: 6755.53, average training loss: 6751.01
[INFO 2017-06-15 16:00:33,062 main.py:103] epoch 1235, training loss: 6229.65, average training loss: 6749.50
[INFO 2017-06-15 16:00:34,561 main.py:103] epoch 1236, training loss: 6245.83, average training loss: 6749.02
[INFO 2017-06-15 16:00:36,059 main.py:103] epoch 1237, training loss: 6431.68, average training loss: 6748.50
[INFO 2017-06-15 16:00:37,558 main.py:103] epoch 1238, training loss: 6826.55, average training loss: 6747.65
[INFO 2017-06-15 16:00:39,056 main.py:103] epoch 1239, training loss: 7506.48, average training loss: 6748.66
[INFO 2017-06-15 16:00:40,555 main.py:103] epoch 1240, training loss: 6855.61, average training loss: 6748.12
[INFO 2017-06-15 16:00:42,053 main.py:103] epoch 1241, training loss: 5980.88, average training loss: 6747.12
[INFO 2017-06-15 16:00:43,552 main.py:103] epoch 1242, training loss: 7053.42, average training loss: 6746.24
[INFO 2017-06-15 16:00:45,052 main.py:103] epoch 1243, training loss: 6677.39, average training loss: 6745.05
[INFO 2017-06-15 16:00:46,551 main.py:103] epoch 1244, training loss: 6553.03, average training loss: 6744.56
[INFO 2017-06-15 16:00:48,049 main.py:103] epoch 1245, training loss: 6369.27, average training loss: 6744.20
[INFO 2017-06-15 16:00:49,549 main.py:103] epoch 1246, training loss: 6529.17, average training loss: 6744.01
[INFO 2017-06-15 16:00:51,049 main.py:103] epoch 1247, training loss: 6492.12, average training loss: 6743.48
[INFO 2017-06-15 16:00:52,548 main.py:103] epoch 1248, training loss: 6315.29, average training loss: 6742.68
[INFO 2017-06-15 16:00:54,048 main.py:103] epoch 1249, training loss: 6665.43, average training loss: 6742.64
[INFO 2017-06-15 16:00:55,548 main.py:103] epoch 1250, training loss: 6327.57, average training loss: 6741.55
[INFO 2017-06-15 16:00:57,048 main.py:103] epoch 1251, training loss: 6465.28, average training loss: 6740.49
[INFO 2017-06-15 16:00:58,548 main.py:103] epoch 1252, training loss: 7080.36, average training loss: 6741.14
[INFO 2017-06-15 16:01:00,048 main.py:103] epoch 1253, training loss: 6185.24, average training loss: 6739.81
[INFO 2017-06-15 16:01:01,548 main.py:103] epoch 1254, training loss: 7152.01, average training loss: 6739.42
[INFO 2017-06-15 16:01:03,049 main.py:103] epoch 1255, training loss: 6841.87, average training loss: 6739.05
[INFO 2017-06-15 16:01:04,549 main.py:103] epoch 1256, training loss: 6450.96, average training loss: 6737.78
[INFO 2017-06-15 16:01:06,048 main.py:103] epoch 1257, training loss: 6435.87, average training loss: 6737.32
[INFO 2017-06-15 16:01:07,547 main.py:103] epoch 1258, training loss: 7035.81, average training loss: 6737.50
[INFO 2017-06-15 16:01:09,047 main.py:103] epoch 1259, training loss: 7261.41, average training loss: 6737.76
[INFO 2017-06-15 16:01:10,547 main.py:103] epoch 1260, training loss: 6429.49, average training loss: 6737.70
